date	time	group	subject	build	blocknum	trialnum	blockcode	trialcode	pretrialpause	posttrialpause	windowcenter	trialduration	trialtimeout	blocktimeout	response	correct	latency	inwindow
022218	10:41:38	1	1	4.0.10.0	1	1	begin	age	0	0	0	0	0	0	21	1	2800	0
022218	10:41:38	1	1	4.0.10.0	1	2	begin	gender	0	0	0	0	0	0	21	1	806	0
022218	10:41:38	1	1	4.0.10.0	1	3	begin	ProlificCode	0	0	0	0	0	0	21	1	650	0
